ARID,ESTAB_ARID,UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY
DDR190314000212055717,DDR190314000333843215,43762211984,HH,Household,U,RD03,,310 Brighton Collectibles Avenue,,,Chain City,UN9 5TW,168.8258,132.5502,N24860690,N87125699,W86537415,N37843498,E68115303,1,1,HH_2LEFN,,,
DDR190314000951412904,DDR190314000501709151,96343260305,HH,Household,U,RD03,,795 Researchers Booking Street,,,Calculations City,PJ4 6LW,23.7176,-50.2437,N25018983,N87024596,W24153701,E95611814,N82467422,1,2,HH_2LEFN,,,
DDR190314000542390449,DDR190314000263900370,35379064367,HH,Household,U,RD05,,795 Programmes Surgical Passage,,,Catalogue Town,WB7 4QV,172.4578,-162.5679,N12122122,N65644096,N98863293,W50838377,E44617614,3,1,HH_2LEFN,,,
DDR190314000462033102,DDR190314000871071711,31134432545,HH,Household,U,RD03,,677 Jordan Hire Street,,,Officials City,NT6 5ZD,146.7854,124.9634,W46823342,W95187478,W52532661,E37224104,W23787473,4,4,HH_2LEFN,,,
DDR190314000257523848,DDR190314000777497549,17597125909,HH,Household,U,RD03,,528 Television Publicly Lane,,,Drinks Town,FE1 8HB,157.9798,79.3145,E57542278,E36647407,E31709546,E12190266,N91211001,3,3,HH_2LEFN,,,
DDR190314000728875985,DDR190314000401745126,73609520292,HH,Household,U,RD03,,153 Flashers Eating Avenue,,,Expensive City,NW7 8IH,-42.3762,-23.3181,W13099111,N77950993,N12367804,W72863604,W57354002,1,2,HH_2LEFN,,,
DDR190314000676422773,DDR190314000160372553,94642613582,HH,Household,U,RD02,,23 Daughter Securely Street,,,Indianapolis Village,BB8 1GH,-1.9253,-170.8383,W95759877,W38897767,W97361795,N23948781,N88800209,3,3,HH_2LEFN,,,
DDR190314000333582708,DDR190314000978909755,96133095688,HH,Household,U,RD06,,783 Creates Everyone Way,,,Produce City,MK4 8PZ,69.1975,-153.5436,E46102681,W81313660,E80860513,E97126564,E46173847,4,3,HH_2LEFN,,,
DDR190314000378981074,DDR190314000953388412,14360195556,HH,Household,U,RD03,,372 Attended Domains Avenue,,,Jenny Town,WT7 6TH,170.5462,8.8954,N10726885,W61736131,E61922180,W24429435,W31362635,4,5,HH_2LEFN,,,
DDR190314000127201045,DDR190314000512328267,99846324760,HH,Household,U,RD04,,253 Enlarge Suggested Alley,,,Gathering Town,NB9 7JU,105.2017,46.6717,W55919502,N22347310,W87581668,N35313668,W23614869,5,2,HH_2LEFN,,,
DDR190314000204773544,DDR190314000826060859,35081920361,HH,Household,U,RD03,,858 Focused Adoption Road,,,Parking Hamlet,UJ2 4ZF,-139.1509,91.5577,E36622173,E31566260,W47631927,W12328588,W80149031,3,2,HH_2LEFN,,,
DDR190314000734359887,DDR190314000276121361,34153996238,HH,Household,U,RD05,,185 Granny Alaska Passage,,,Improvements Village,CM6 6XJ,131.2469,-62.6633,W40482409,W65399414,N29993243,W30114223,N41629540,3,5,HH_2LEFN,,,
DDR190314000891886368,DDR190314000108152881,86288512814,HH,Household,U,RD03,,64 Resort Cincinnati Road,,,Emergency City,HU9 1SO,168.9523,65.6088,W44053740,N23485068,E27484338,E32925488,E60958958,5,3,HH_2LEFN,,,
DDR190314000976976565,DDR190314000522612449,95329588776,HH,Household,U,RD06,,848 Almost Approach Alley,,,Node Town,CP3 7DE,48.8496,52.7742,N24319436,E49149706,W42384669,N31117661,N77846525,5,5,HH_2LEFN,,,
DDR190314000809045150,DDR190314000688388063,90714328083,HH,Household,U,RD06,,787 Corporation Amsterdam Avenue,,,Pockets Hamlet,NK5 2FP,8.6918,32.2796,W35996524,N60781597,E34968467,E45438760,N15542651,4,3,HH_2LEFN,,,
DDR190314000988061333,DDR190314000292503634,90975927182,HH,Household,U,RD02,,121 Smilies Stylus Lane,,,Leonard Hamlet,WV2 4JL,-47.7058,12.2695,N53276678,E20974954,E99881800,E86140499,N73251044,2,3,HH_2LEFN,,,
DDR190314000891826822,DDR190314000148125887,96043185098,HH,Household,U,RD03,,133 Newbie Captain Avenue,,,Ozone City,AN8 1QG,-108.3376,66.4154,E24918652,N20376686,E13215426,W98500580,E78338757,1,2,HH_2LEFN,,,
DDR190314000857367812,DDR190314000848381425,89898891922,HH,Household,U,RD03,,921 Scenario Blair Way,,,Stupid Village,KP8 7LT,-139.2483,-99.1013,E46328207,N97709015,N98138267,W37185817,N86376838,4,5,HH_2LEFN,,,
DDR190314000973334018,DDR190314000892321973,97975074721,HH,Household,U,RD03,,99 Watson Course Road,,,Perceived Town,QC5 8EE,-80.9315,45.3222,W48761659,W64770338,E49114927,E62666739,W56209436,3,5,HH_2LEFN,,,
DDR190314000510625300,DDR190314000912143402,84646339467,HH,Household,U,RD03,,723 Considerations Tolerance Lane,,,Shed City,KN7 1MM,96.5449,-95.7057,N45709430,W47921011,W79530521,E42389419,W12548315,1,1,HH_2LEFN,,,
DDR190314000959539526,DDR190314000821194337,33323093709,HH,Household,U,RD05,,158 Delivery Battlefield Passage,,,Retrieval City,GE7 3IJ,-15.2001,143.2805,W10492873,W11690639,W12116942,W37200790,E39712973,2,5,HH_2LEFN,,,
DDR190314000816316134,DDR190314000507395359,83950626264,HH,Household,U,RD03,,633 Brake Illustrated Alley,,,Numbers Town,EN1 9YH,-174.1774,153.3537,W46370775,E33891141,W46452550,N87667272,E64047887,5,5,HH_2LEFN,,,
DDR190314000123406740,DDR190314000981655340,64025442669,HH,Household,U,RD05,,496 Graham Michigan Way,,,Channel Village,KM1 4OV,-179.5581,-44.7368,W91622409,W30016764,E77814926,E20346126,E16693731,1,5,HH_2LEFN,,,
DDR190314000521513664,DDR190314000281172082,71346027274,HH,Household,U,RD04,,12 Worked Generic Street,,,Glad Hamlet,LM2 6PG,-159.5698,28.1930,W65617783,W84992173,N67867690,E50625413,W23951995,3,5,HH_2LEFN,,,
DDR190314000317492777,DDR190314000650776533,84349724739,HH,Household,U,RD05,,410 Advocacy Watershed Alley,,,Carry Village,JS8 5SL,-46.5097,138.6543,W35500803,W13966318,W23720223,W54970965,E39308034,2,1,HH_2LEFN,,,
DDR190314000532389810,DDR190314000577368646,88249236259,HH,Household,U,RD03,,521 Twelve Celebrity Road,,,Oecd City,XU9 2UK,-7.5546,152.5951,N12160829,N66458575,N75345257,N10666684,W73079553,4,1,HH_2LEFN,,,
DDR190314000849428392,DDR190314000238415433,91874550895,HH,Household,U,RD02,,174 Suicide Premier Lane,,,Integer Hamlet,QZ3 4HG,158.6371,-32.5931,N91110249,N83401436,E33516512,N41174427,E17842428,4,3,HH_2LEFN,,,
DDR190314000129942727,DDR190314000425578836,90513662076,HH,Household,U,RD03,,725 Prison Sword Alley,,,Platform Village,MZ7 1PZ,57.8370,-70.5553,E68581230,W59420962,N73203080,W51738058,N98622722,5,5,HH_2LEFN,,,
DDR190314000862794724,DDR190314000287462104,84956190735,HH,Household,U,RD06,,897 Towers Adopted Road,,,Batch City,IU9 1YR,-123.4663,145.7016,W18266774,N89196019,W35325772,N86796950,E19952746,1,5,HH_2LEFN,,,
DDR190314000153014875,DDR190314000331165690,83442471481,HH,Household,U,RD02,,630 Sucking Packet Alley,,,Movers Hamlet,ZB2 3BF,-123.4745,149.2624,E98271257,N69891792,W95004915,E61227848,W54710281,5,3,HH_2LEFN,,,
DDR190314000781915615,DDR190314000470330052,91483597870,HH,Household,U,RD06,,537 Bedrooms Sullivan Passage,,,Justice Hamlet,XX3 2DL,-145.7468,1.8882,N79710409,W53524135,W97633192,W98650020,W39296610,5,1,HH_2LEFN,,,
DDR190314000934267488,DDR190314000428640273,41794544925,HH,Household,U,RD06,,597 Miniature Refinance Alley,,,Congressional City,ZW9 6TA,-77.4242,-167.8180,E12875920,E96309301,W17419370,N95984981,E79262450,5,3,HH_2LEFN,,,
DDR190314000863094851,DDR190314000606023740,60830992257,HH,Household,U,RD05,,818 Creating Common Street,,,Recruitment Town,YZ2 3MT,-28.1403,53.7215,E85431997,E58104780,W20933269,E34675609,E50825226,3,3,HH_2LEFN,,,
DDR190314000429901138,DDR190314000621360427,15620683929,HH,Household,U,RD06,,425 Combines Interesting Street,,,Searched Village,ZW1 5MH,28.8983,-174.8912,E65906049,N17035864,E36565852,E46704998,N54641798,2,4,HH_2LEFN,,,
DDR190314000110593301,DDR190314000669274975,37049588781,HH,Household,U,RD02,,752 Reader Egyptian Way,,,Chick Village,SQ1 8JW,-85.8357,-142.8726,W47850874,W78720577,W92337790,W60979491,W39596780,4,2,HH_2LEFN,,,
DDR190314000301767946,DDR190314000460721995,20335686216,HH,Household,U,RD06,,712 Formerly Crossing Alley,,,Newton Hamlet,FC7 1KV,-5.8497,110.8573,N90214343,E70804202,E95837651,W28300594,N87074851,4,2,HH_2LEFN,,,
DDR190314000954012748,DDR190314000110541128,52059101189,HH,Household,U,RD02,,954 Quarterly Entrepreneur Avenue,,,Pittsburgh Village,AW8 5HJ,-83.2577,-43.1132,N65093762,E23090151,N76654856,E56903294,E39342307,2,5,HH_2LEFN,,,
DDR190314000972575908,DDR190314000115630251,36400962784,HH,Household,U,RD04,,222 Router Remarks Passage,,,Invitations Village,UO4 4UI,-173.8899,-51.4485,N75723385,W21053462,E85974505,W14019252,N63821009,1,3,HH_2LEFN,,,
DDR190314000246937485,DDR190314000759934657,15392252305,HH,Household,U,RD03,,907 Accessible Indie Way,,,Smoke Hamlet,MW2 9AK,-131.7281,11.2348,E43603316,N36868569,E73465643,W22664621,W94784849,4,1,HH_2LEFN,,,
DDR190314000682197102,DDR190314000294540750,38054075002,HH,Household,U,RD05,,665 Estimated Benchmark Street,,,Essentials City,NW6 9MX,103.2213,-1.3078,E43791625,W54629329,N85906557,W42730206,W37416179,1,2,HH_2LEFN,,,
DDR190314000793061843,DDR190314000884217810,79381149699,HH,Household,U,RD03,,508 Salon Singapore Way,,,Hepatitis Town,YP9 4DS,-93.4063,144.7771,E61161885,W97485514,W73368475,E34376318,W28077760,1,2,HH_2LEFN,,,
DDR190314000930863987,DDR190314000892429297,91844863251,HH,Household,U,RD06,,635 Google Learners Road,,,Voyeurweb Hamlet,TF5 8OP,45.5169,-18.5578,N69929523,E66671529,N67907621,N45131039,W74100895,3,1,HH_2LEFN,,,
DDR190314000571822542,DDR190314000673234981,73448254142,HH,Household,U,RD04,,549 Trout Definition Way,,,Klein Village,QD4 4XH,-144.3525,140.5082,W28292783,E75896693,W75801844,N91670360,N61278869,4,5,HH_2LEFN,,,
DDR190314000877086563,DDR190314000284155998,36428068491,HH,Household,U,RD02,,466 Medications Consciousness Avenue,,,Lindsay Hamlet,QF1 8JC,77.4498,-85.4619,N43073489,N52591835,N55712474,W38701465,N88918873,3,2,HH_2LEFN,,,
DDR190314000849696467,DDR190314000950394484,91432878002,HH,Household,U,RD03,,412 Shopping Trunk Way,,,Symptoms City,XW7 1GM,-101.7623,134.6103,E50453795,W19294592,E81886977,W80666771,W52874821,5,5,HH_2LEFN,,,
DDR190314000944774475,DDR190314000267686847,49908592535,HH,Household,U,RD03,,391 Reviewed Serbia Road,,,Liabilities Hamlet,GM1 9UG,87.7109,-94.5203,W80613259,E58045516,W58254200,E91047458,N22526532,5,3,HH_2LEFN,,,
DDR190314000673371093,DDR190314000895581137,38747028232,HH,Household,U,RD05,,560 Filing Aging Avenue,,,Handy Village,JZ3 3NW,22.7738,-61.4549,N55587913,W22780699,N73595480,W14255685,N25657937,2,3,HH_2LEFN,,,
DDR190314000716378405,DDR190314000619756904,98618016766,HH,Household,U,RD04,,547 Breakdown Fairly Avenue,,,Crisis Hamlet,JU1 5OM,-7.5809,-173.6059,W72992495,W90612968,E23989179,N22598457,E71715650,2,1,HH_2LEFN,,,
DDR190314000666595044,DDR190314000394231430,11235505081,HH,Household,U,RD02,,736 Insert Charitable Street,,,Directors Village,YW2 2ED,19.1704,127.8579,W12786488,N46174467,N77433792,W57415827,W22593396,5,1,HH_2LEFN,,,
DDR190314000150764777,DDR190314000878244522,19158330580,HH,Household,U,RD02,,598 Legendary Pages Road,,,Screensaver Town,VN8 7HT,-38.4725,158.9681,W33438196,E72785738,N91421615,E10375352,W92677677,1,3,HH_2LEFN,,,
DDR190314000953179524,DDR190314000785989795,91357614671,HH,Household,U,RD02,,600 Laundry Bizarre Lane,,,Delta City,RE7 6RF,111.4845,-56.9451,E75224089,N17024798,W49059724,W48213401,W82013157,3,3,HH_2LEFN,,,
DDR190314000482235747,DDR190314000456847072,37126927278,HH,Household,U,RD06,,25 Raises Regulation Street,,,Recommend Village,JF1 2BB,-25.1227,151.3551,E57633861,E49588172,W78086142,N66497102,E62273203,2,2,HH_2LEFN,,,
DDR190314000334115750,DDR190314000545245169,51835488306,HH,Household,U,RD03,,406 Module Glossary Lane,,,Indicator Town,OC3 8SP,140.1030,-133.8893,N55247421,E65230079,W66804364,N39667871,W99301624,1,4,HH_2LEFN,,,
DDR190314000691743806,DDR190314000699344710,20296750825,HH,Household,U,RD02,,899 Respondents Worn Way,,,Live Village,FK3 6IL,168.6500,-157.2327,W41684905,W91550179,N23946122,W29581595,E92242641,4,3,HH_2LEFN,,,
DDR190314000655780736,DDR190314000198152835,95297401378,HH,Household,U,RD03,,115 Script Erotic Way,,,Minerals Town,LR1 7QF,96.3708,22.3849,E49729336,W12837283,N72606533,N21291689,W38092172,3,3,HH_2LEFN,,,
DDR190314000565234643,DDR190314000319536575,13090581372,HH,Household,U,RD02,,53 Structure Relaxation Passage,,,Tickets Hamlet,OV6 6SV,17.1187,-25.2997,E93580417,E24785580,E72899024,N17556425,E40909452,5,2,HH_2LEFN,,,
DDR190314000165510343,DDR190314000359514986,84181897433,HH,Household,U,RD06,,909 Letting Healthy Street,,,Look City,OQ4 7LP,84.1532,37.4490,N46004197,W24916723,W91064536,W66306936,E19430243,3,5,HH_2LEFN,,,
DDR190314000783749557,DDR190314000421989543,26682555448,HH,Household,U,RD02,,943 Indonesian Understood Road,,,Materials Hamlet,XI5 7BI,-35.4370,56.9202,E10226869,E25845710,E35334852,W94860407,N33337852,2,2,HH_2LEFN,,,
DDR190314000797799407,DDR190314000615665103,81929077828,HH,Household,U,RD03,,68 Finnish Sally Way,,,Gain City,LF4 9GG,138.5027,-14.3532,W70312805,W97367246,N86357288,W99070733,E81276094,4,5,HH_2LEFN,,,
DDR190314000997074908,DDR190314000671879780,56635619070,HH,Household,U,RD04,,239 Viruses Hands Way,,,Inventory Hamlet,YA2 7SD,-147.8915,153.5961,N99450142,E65743067,E49398408,E18259285,N75701593,2,4,HH_2LEFN,,,
DDR190314000239846671,DDR190314000900882639,33898707113,HH,Household,U,RD04,,381 Harmful Daddy Road,,,Mark Town,DN3 1NX,-80.8326,110.6652,E97461468,E89331207,E75875344,E94939456,E64977140,4,4,HH_2LEFN,,,
DDR190314000373094276,DDR190314000107740553,78951476604,HH,Household,U,RD04,,68 Invited Treasure Avenue,,,Favour Hamlet,SO2 6HM,-85.7433,-125.8913,E28564681,W14381114,W85348799,E56336859,E98286559,4,3,HH_2LEFN,,,
DDR190314000781549220,DDR190314000971351721,41194706801,HH,Household,U,RD06,,138 Universal Folks Street,,,Bench Village,MO3 8QR,49.5626,84.7444,E50900603,E17140417,N60972262,N36070743,W61233630,3,1,HH_2LEFN,,,
DDR190314000638473902,DDR190314000225176030,82085811800,HH,Household,U,RD02,,565 Portions Improved Alley,,,Physiology Town,UI5 3UP,-126.9813,-116.8835,W60631468,E50309338,E23525112,E48238836,E97635985,1,3,HH_2LEFN,,,
DDR190314000413179568,DDR190314000481800516,89260156505,HH,Household,U,RD03,,77 Friday Terrace Passage,,,Pope Hamlet,ZT4 1RO,-40.2772,131.5741,N99747511,E59087105,E83095862,E58663427,E77240916,2,3,HH_2LEFN,,,
DDR190314000134004555,DDR190314000109627468,81109190571,HH,Household,U,RD03,,258 Worry Casinos Passage,,,Pdas Town,HD6 7UN,-117.1013,1.5062,W88584658,N40728566,W45515905,W77120506,N29346491,5,4,HH_2LEFN,,,
DDR190314000870314562,DDR190314000306317644,79254563595,HH,Household,U,RD04,,988 Divide Tracked Road,,,Save Town,KD7 7FM,-49.8686,51.4279,W90286619,N85580971,N87969848,E96797139,W11410398,2,1,HH_2LEFN,,,
DDR190314000939432856,DDR190314000943160870,70513456682,HH,Household,U,RD05,,757 Dresses Mirrors Lane,,,Videos City,OA6 3MV,-142.5208,20.1046,W37857295,E65479313,W95824928,N27870487,E52003233,1,5,HH_2LEFN,,,
DDR190314000199576574,DDR190314000400457759,75741776879,HH,Household,U,RD02,,75 Residents Solve Avenue,,,Marker Town,MP2 8XV,-62.3716,-174.9567,N75784792,E93669121,E86987919,W81565323,N97462135,1,5,HH_2LEFN,,,
DDR190314000798902399,DDR190314000959678004,44036078223,HH,Household,U,RD02,,808 Desert Boost Avenue,,,Mortgages Village,TQ9 2FD,134.3071,-100.2107,N62588003,N85568374,N72339646,W49806448,W93906409,4,3,HH_2LEFN,,,
DDR190314000665640004,DDR190314000700985327,62900431365,HH,Household,U,RD06,,936 Textbooks Pathology Road,,,Sara Hamlet,CI7 9DB,-91.8892,-67.4444,W77579818,W17518480,N90742869,W98752674,E11398946,5,1,HH_2LEFN,,,
DDR190314000690561897,DDR190314000555326065,42937843484,HH,Household,U,RD02,,302 Jane Myspace Street,,,Light Village,UR7 5DS,-123.3505,-69.8965,W28379531,N81188158,E21260199,W37092159,E64077287,3,2,HH_2LEFN,,,
DDR190314000209302385,DDR190314000177304331,15642104791,HH,Household,U,RD03,,475 Gilbert Academics Way,,,Claim Hamlet,VX8 7JD,1.1213,82.3086,N52974686,W99211306,E33702370,N97243166,N40088708,2,5,HH_2LEFN,,,
DDR190314000222560104,DDR190314000285121236,68680983430,HH,Household,U,RD05,,887 Heights Violations Road,,,Thesis Hamlet,GM1 7FT,-89.8060,69.4888,E61153532,E63378688,W85834165,E63873570,N56418384,3,2,HH_2LEFN,,,
DDR190314000694340229,DDR190314000132165437,11504522129,HH,Household,U,RD04,,129 Quarter Looksmart Lane,,,Deeply Town,HM1 7YC,179.4151,-65.3105,N39541079,W18206277,N36624393,E65364033,E61263498,1,3,HH_2LEFN,,,
DDR190314000916912262,DDR190314000837447249,23723265594,HH,Household,U,RD04,,367 Twiki Agreed Way,,,Liquid Village,OU9 6FO,-74.2022,100.2268,N64752409,E31131441,E27817423,E71345665,W11671051,2,5,HH_2LEFN,,,
DDR190314000730415035,DDR190314000170820090,77143153457,HH,Household,U,RD05,,978 Lock Pays Alley,,,Heat City,NM3 8DZ,-148.6381,102.4108,N75278525,E36029311,N92489788,N20059404,W68840647,5,4,HH_2LEFN,,,
DDR190314000567746817,DDR190314000190501756,66163543562,HH,Household,U,RD04,,605 Initially Acting Avenue,,,Onto Town,ER9 2ZS,-124.4095,28.5208,E99737570,W19823511,E76601265,N48329006,W61728606,4,5,HH_2LEFN,,,
DDR190314000619211638,DDR190314000500689028,43551720684,HH,Household,U,RD05,,603 Purpose Alpha Avenue,,,Activated City,HD8 5PF,81.1136,119.8850,E80385766,E47802990,E34323677,W72211065,W30972674,4,1,HH_2LEFN,,,
DDR190314000715783867,DDR190314000188937883,58217857767,HH,Household,U,RD03,,125 Peninsula Titles Avenue,,,Bryan City,SU5 7IF,50.4813,36.4371,W32988862,W71340991,E41221355,N16916564,N74750326,1,4,HH_2LEFN,,,
DDR190314000601729404,DDR190314000118402531,72659236891,HH,Household,U,RD02,,495 Savannah Weekend Avenue,,,Extension Town,KG7 6SV,-13.7068,-15.6880,E98311573,N15878109,N88384212,E71965432,N55017031,2,2,HH_2LEFN,,,
DDR190314000713699126,DDR190314000432967296,71881204150,HH,Household,U,RD05,,209 Delegation Provide Lane,,,Micro Hamlet,SV4 8CI,149.4080,148.4591,W58776640,N41169993,W11991514,E69537781,E25717378,5,1,HH_2LEFN,,,
DDR190314000149785454,DDR190314000445250219,58750007224,HH,Household,U,RD05,,621 Duty Cotton Lane,,,Platinum Village,DT6 6QT,96.3056,123.8002,W72929181,W33113494,W19250802,N13671304,N78668229,4,2,HH_2LEFN,,,
DDR190314000649855035,DDR190314000735734386,17289011243,HH,Household,U,RD04,,313 Asia Dutch Street,,,Conversation Village,GQ5 2HN,-122.8730,87.3398,E50800156,N29124867,N38874397,W87749762,W53235366,4,4,HH_2LEFN,,,
DDR190314000423703778,DDR190314000114556210,48457326122,HH,Household,U,RD02,,47 Compute Reflect Road,,,Lottery Hamlet,MD7 9OR,-157.1569,-27.7582,W33006840,E42791549,W87574817,W30701216,N20674647,2,2,HH_2LEFN,,,
DDR190314000290151515,DDR190314000421700796,70754940370,HH,Household,U,RD02,,817 Tribune Works Street,,,Paul Village,MQ8 8FE,37.4662,7.2147,N48745725,E63435027,E19805231,N88979765,E40040075,5,4,HH_2LEFN,,,
DDR190314000781840454,DDR190314000699544548,64446076039,HH,Household,U,RD02,,212 Justin Teach Avenue,,,Fabrics Hamlet,SU9 1ST,-178.6088,79.1520,E10884531,N42026782,W80561733,N14999357,N45719320,1,5,HH_2LEFN,,,
DDR190314000747295873,DDR190314000262976967,39413429556,HH,Household,U,RD06,,205 Barn Anchor Lane,,,Confidential City,BK4 1PH,44.7040,98.5874,W24268233,W79421891,N11414302,E69664791,W80633535,3,1,HH_2LEFN,,,
DDR190314000773602766,DDR190314000127883418,56529409418,HH,Household,U,RD04,,870 Tide Brunei Lane,,,Library Hamlet,PD2 7BK,43.7904,-26.7446,E54420266,W90923114,N95118665,W91616909,E71465365,3,1,HH_3QSFN,,,
DDR190314000615781082,DDR190314000103787961,74721362435,HH,Household,U,RD05,,648 Origins Switzerland Way,,,False Hamlet,EZ3 2BU,-40.7771,75.9625,W49619784,N60792019,E66723565,W57778401,N35131625,4,4,HH_3QSFN,,,
DDR190314000635951241,DDR190314000277963740,61568233333,HH,Household,U,RD04,,795 Rick Inkjet Street,,,Amplifier City,UX8 6SP,-129.3207,-149.1659,W81918282,N17526230,N34962026,E63813832,E95866164,4,5,HH_3QSFN,,,
DDR190314000154912023,DDR190314000248670672,23870125494,HH,Household,U,RD03,,112 Redeem Performances Street,,,Usage Village,CV7 9JG,162.2187,-109.6356,E75783781,N52130583,W90058240,E90956918,E29655386,5,5,HH_3QSFN,,,
DDR190314000401447305,DDR190314000875718079,11079404930,HH,Household,U,RD05,,534 Climb Mozilla Way,,,Gang Hamlet,XN4 4WC,49.3027,-94.3619,N73429229,N21925528,E62119948,N15681131,N81792802,5,3,HH_3QSFN,,,
DDR190314000597902779,DDR190314000850621815,74538763744,HH,Household,U,RD04,,719 Relatives Specify Lane,,,Considers Hamlet,LL7 5ZK,-5.2731,14.5748,N59834246,W35722206,N93598702,N51981678,W21801209,2,4,HH_3QSFN,,,
DDR190314000441298498,DDR190314000954572537,49047085083,HH,Household,U,RD06,,816 Wherever Crowd Avenue,,,Foreign City,AE4 5TY,157.9374,82.4486,N91470688,W39634720,N85067537,E74098689,E49391474,3,5,HH_3QSFN,,,
DDR190314000713674602,DDR190314000464328461,13838797471,HH,Household,U,RD03,,756 Occupations However Way,,,Qatar Town,YM6 9JE,-180.5681,136.8177,W48982695,N67247301,N69899709,N76745066,N62718857,5,1,HH_3QSFN,,,
DDR190314000882312923,DDR190314000777314714,93373688788,HH,Household,U,RD02,,870 Sheer Wired Alley,,,Patch City,PS8 3PT,50.9292,-141.7251,W75091564,E30707492,W78199098,W83999027,E45865019,3,4,HH_3QSFN,,,
DDR190314000782069018,DDR190314000976180420,13310475180,HH,Household,U,RD04,,63 Netscape Downloads Lane,,,Indicators Village,TA9 8ZI,-63.5980,152.6897,N59689929,N33174191,E39073970,N79354595,W11169324,2,3,HH_3QSFN,,,
DDR190314000113210009,DDR190314000468724909,82562309111,HH,Household,U,RD03,,205 Gather Wiley Way,,,Missouri Town,CC6 5QP,-158.2362,89.8931,W57287048,E74749432,E49078999,E82603274,E63601350,4,5,HH_3QSFN,,,
DDR190314000936501814,DDR190314000479562103,51234643981,HH,Household,U,RD05,,668 Shorter Fires Avenue,,,Mounting Hamlet,SD4 2KT,129.4388,141.9429,N45036997,E23572511,N50042346,W31902582,W83774030,4,2,HH_3QSFN,,,
